# step, loss_train, loss_test, metrics_test
1.700000000000000000e+03 1.272125821560621262e-02 6.144975312054157257e-03 5.785393528640270233e-03 5.447036400437355042e-02 2.454285137355327606e-02 5.609461222775280476e-04 9.137101471424102783e-03 4.220112226903438568e-03 3.995268605649471283e-03 5.447036400437355042e-02 2.454285137355327606e-02 5.609461222775280476e-04
1.800000000000000000e+03 1.185001153498888016e-02 5.439090542495250702e-03 5.417190957814455032e-03 4.907891154289245605e-02 2.273762784898281097e-02 5.847581778652966022e-04 8.550412021577358246e-03 3.715738188475370407e-03 3.746637376025319099e-03 4.907891154289245605e-02 2.273762784898281097e-02 5.847581778652966022e-04
1.900000000000000000e+03 1.267194654792547226e-02 4.744227975606918335e-03 5.075259599834680557e-03 4.569636285305023193e-02 2.054150588810443878e-02 6.505392375402152538e-04 9.075148031115531921e-03 3.358577378094196320e-03 3.690555458888411522e-03 4.569636285305023193e-02 2.054150588810443878e-02 6.505392375402152538e-04
2.000000000000000000e+03 1.009232364594936371e-02 4.573577083647251129e-03 4.955842159688472748e-03 4.085491225123405457e-02 1.928367838263511658e-02 6.036392296664416790e-04 7.020597346127033234e-03 3.215799573808908463e-03 3.500188933685421944e-03 4.085491225123405457e-02 1.928367838263511658e-02 6.036392296664416790e-04
2.100000000000000000e+03 9.390201419591903687e-03 4.255488049238920212e-03 4.854945000261068344e-03 3.744903951883316040e-02 1.777193695306777954e-02 5.920551484450697899e-04 6.618415471166372299e-03 3.029420739039778709e-03 3.482727799564599991e-03 3.744903951883316040e-02 1.777193695306777954e-02 5.920551484450697899e-04
2.200000000000000000e+03 8.876811712980270386e-03 4.139733500778675079e-03 4.653044976294040680e-03 3.422669321298599243e-02 1.606084033846855164e-02 5.826582200825214386e-04 6.083309184759855270e-03 2.953774295747280121e-03 3.347369143739342690e-03 3.422669321298599243e-02 1.606084033846855164e-02 5.826582200825214386e-04
2.300000000000000000e+03 8.228226564824581146e-03 4.017575643956661224e-03 4.394532181322574615e-03 3.128337487578392029e-02 1.482746377587318420e-02 5.713604041375219822e-04 5.584932398051023483e-03 2.862142398953437805e-03 3.136786632239818573e-03 3.128337487578392029e-02 1.482746377587318420e-02 5.713604041375219822e-04
2.400000000000000000e+03 1.613811217248439789e-02 4.237515851855278015e-03 4.701165016740560532e-03 2.974469959735870361e-02 1.323194522410631180e-02 6.372563657350838184e-04 1.018926594406366348e-02 3.081250702962279320e-03 3.565661376342177391e-03 2.974469959735870361e-02 1.323194522410631180e-02 6.372563657350838184e-04
2.500000000000000000e+03 1.560006756335496902e-02 4.248381592333316803e-03 5.255787633359432220e-03 2.767738513648509979e-02 1.169562619179487228e-02 5.440225941129028797e-04 1.253807358443737030e-02 3.145436523482203484e-03 4.281224682927131653e-03 2.767738513648509979e-02 1.169562619179487228e-02 5.440225941129028797e-04
2.600000000000000000e+03 7.301733363419771194e-03 3.938009962439537048e-03 3.749241819605231285e-03 2.393743954598903656e-02 1.123260706663131714e-02 5.148404743522405624e-04 4.860394168645143509e-03 2.822901587933301926e-03 2.685322659090161324e-03 2.393743954598903656e-02 1.123260706663131714e-02 5.148404743522405624e-04
2.700000000000000000e+03 7.107981480658054352e-03 3.900026436895132065e-03 3.528957255184650421e-03 2.197434194386005402e-02 1.038187276571989059e-02 4.954788018949329853e-04 4.795050248503684998e-03 2.809387166053056717e-03 2.530594822019338608e-03 2.197434194386005402e-02 1.038187276571989059e-02 4.954788018949329853e-04
2.800000000000000000e+03 2.817766368389129639e-02 4.385437350720167160e-03 8.390901610255241394e-03 2.156448364257812500e-02 9.945128113031387329e-03 4.761367454193532467e-04 2.560701221227645874e-02 3.349900944158434868e-03 7.751099765300750732e-03 2.156448364257812500e-02 9.945128113031387329e-03 4.761367454193532467e-04
2.900000000000000000e+03 7.098987698554992676e-03 3.836255287751555443e-03 3.224779386073350906e-03 1.894093304872512817e-02 8.468288928270339966e-03 4.618592793121933937e-04 4.545902833342552185e-03 2.793958410620689392e-03 2.376715186983346939e-03 1.894093304872512817e-02 8.468288928270339966e-03 4.618592793121933937e-04
3.000000000000000000e+03 6.513302680104970932e-03 3.732990007847547531e-03 3.041573800146579742e-03 1.741875894367694855e-02 7.894537411630153656e-03 4.441725031938403845e-04 4.210625309497117996e-03 2.708301413804292679e-03 2.226342679932713509e-03 1.741875894367694855e-02 7.894537411630153656e-03 4.441725031938403845e-04
3.100000000000000000e+03 7.670131977647542953e-03 3.664602758362889290e-03 3.135881153866648674e-03 1.622975617647171021e-02 7.323729805648326874e-03 4.187005397398024797e-04 5.863361060619354248e-03 2.688039559870958328e-03 2.425817074254155159e-03 1.622975617647171021e-02 7.323729805648326874e-03 4.187005397398024797e-04
3.200000000000000000e+03 6.380676757544279099e-03 3.504332387819886208e-03 2.773990156129002571e-03 1.528426911681890488e-02 6.653179414570331573e-03 4.157527000643312931e-04 4.027977585792541504e-03 2.537549473345279694e-03 2.061283914372324944e-03 1.528426911681890488e-02 6.653179414570331573e-03 4.157527000643312931e-04
3.300000000000000000e+03 6.630905438214540482e-03 3.328819293528795242e-03 2.597241662442684174e-03 1.419599168002605438e-02 6.521591451019048691e-03 3.921549650840461254e-04 4.839022178202867508e-03 2.426568884402513504e-03 1.903926371596753597e-03 1.419599168002605438e-02 6.521591451019048691e-03 3.921549650840461254e-04
3.400000000000000000e+03 5.766920745372772217e-03 3.247899468988180161e-03 2.512939041480422020e-03 1.332012750208377838e-02 5.760931409895420074e-03 3.783189458772540092e-04 3.814286086708307266e-03 2.325397450476884842e-03 1.879990100860595703e-03 1.332012750208377838e-02 5.760931409895420074e-03 3.783189458772540092e-04
3.500000000000000000e+03 6.863698363304138184e-03 3.168632276356220245e-03 2.382548293098807335e-03 1.316052675247192383e-02 5.228042602539062500e-03 3.780035767704248428e-04 4.334146622568368912e-03 2.275194274261593819e-03 1.815232331864535809e-03 1.316052675247192383e-02 5.228042602539062500e-03 3.780035767704248428e-04
3.600000000000000000e+03 5.457947496324777603e-03 2.982884878292679787e-03 2.276302780956029892e-03 1.188875921070575714e-02 4.933642689138650894e-03 3.425315953791141510e-04 3.376943990588188171e-03 2.091816859319806099e-03 1.715013408102095127e-03 1.188875921070575714e-02 4.933642689138650894e-03 3.425315953791141510e-04
3.700000000000000000e+03 1.883168891072273254e-02 3.420329187065362930e-03 3.181899199262261391e-03 1.207158807665109634e-02 5.387956276535987854e-03 3.360630071256309748e-04 1.624067500233650208e-02 2.514132997021079063e-03 2.546186093240976334e-03 1.207158807665109634e-02 5.387956276535987854e-03 3.360630071256309748e-04
3.800000000000000000e+03 5.967844743281602859e-03 2.796870423480868340e-03 2.097825752571225166e-03 1.085574738681316376e-02 4.213810432702302933e-03 3.092797123827040195e-04 3.484053537249565125e-03 1.937023247592151165e-03 1.616154564544558525e-03 1.085574738681316376e-02 4.213810432702302933e-03 3.092797123827040195e-04
3.900000000000000000e+03 8.786665275692939758e-03 2.941345097497105598e-03 2.226401353254914284e-03 1.057432312518358231e-02 3.844687016680836678e-03 2.962659345939755440e-04 6.362886633723974228e-03 2.085766522213816643e-03 1.858468865975737572e-03 1.057432312518358231e-02 3.844687016680836678e-03 2.962659345939755440e-04
4.000000000000000000e+03 6.568111013621091843e-03 2.692289883270859718e-03 1.871717860922217369e-03 9.267327375710010529e-03 3.725509624928236008e-03 2.652615075930953026e-04 4.704645369201898575e-03 1.866169623099267483e-03 1.476489589549601078e-03 9.267327375710010529e-03 3.725509624928236008e-03 2.652615075930953026e-04
4.100000000000000000e+03 4.726545885205268860e-03 2.482842188328504562e-03 1.797014963813126087e-03 8.719696663320064545e-03 3.686519339680671692e-03 2.712766581680625677e-04 3.422974376007914543e-03 1.729882671497762203e-03 1.451326650567352772e-03 8.719696663320064545e-03 3.686519339680671692e-03 2.712766581680625677e-04
4.200000000000000000e+03 2.066529728472232819e-02 3.292208770290017128e-03 2.088202862069010735e-03 9.429645724594593048e-03 4.394141491502523422e-03 2.657877048477530479e-04 1.916956156492233276e-02 2.537920372560620308e-03 1.753079704940319061e-03 9.429645724594593048e-03 4.394141491502523422e-03 2.657877048477530479e-04
4.300000000000000000e+03 4.629338625818490982e-03 2.395259449258446693e-03 1.651379978284239769e-03 7.802804000675678253e-03 3.111687488853931427e-03 2.345060493098571897e-04 2.858093706890940666e-03 1.621164963580667973e-03 1.355475862510502338e-03 7.802804000675678253e-03 3.111687488853931427e-03 2.345060493098571897e-04
4.400000000000000000e+03 9.830659255385398865e-03 2.481675939634442329e-03 2.874363679438829422e-03 7.786409929394721985e-03 3.086339915171265602e-03 2.535530366003513336e-04 8.314103819429874420e-03 1.834091614000499249e-03 2.687916159629821777e-03 7.786409929394721985e-03 3.086339915171265602e-03 2.535530366003513336e-04
4.500000000000000000e+03 3.688466036692261696e-03 2.246451331302523613e-03 1.536054187454283237e-03 6.821099668741226196e-03 2.874876605346798897e-03 2.233278501080349088e-04 2.385738771408796310e-03 1.550526940263807774e-03 1.300995470955967903e-03 6.821099668741226196e-03 2.874876605346798897e-03 2.233278501080349088e-04
4.600000000000000000e+03 1.863841712474822998e-02 2.860268345102667809e-03 4.479574970901012421e-03 6.969265174120664597e-03 3.341014496982097626e-03 2.682085323613137007e-04 1.698379404842853546e-02 2.295580226927995682e-03 4.346211440861225128e-03 6.969265174120664597e-03 3.341014496982097626e-03 2.682085323613137007e-04
4.700000000000000000e+03 3.835849463939666748e-03 2.126724226400256157e-03 1.438808976672589779e-03 6.265897769480943680e-03 2.579978900030255318e-03 1.999358210014179349e-04 2.323092659935355186e-03 1.461625099182128906e-03 1.242666156031191349e-03 6.265897769480943680e-03 2.579978900030255318e-03 1.999358210014179349e-04
4.800000000000000000e+03 4.449851810932159424e-03 2.173032378777861595e-03 1.422132831066846848e-03 6.010823883116245270e-03 2.410713816061615944e-03 1.880284544313326478e-04 2.875891281291842461e-03 1.515100011602044106e-03 1.249556313268840313e-03 6.010823883116245270e-03 2.410713816061615944e-03 1.880284544313326478e-04
4.900000000000000000e+03 3.147729672491550446e-03 2.006140071898698807e-03 1.358656911179423332e-03 5.324099212884902954e-03 2.365930704399943352e-03 1.818759337766095996e-04 1.959946937859058380e-03 1.418697996996343136e-03 1.198406680487096310e-03 5.324099212884902954e-03 2.365930704399943352e-03 1.818759337766095996e-04
5.000000000000000000e+03 1.870902068912982941e-02 3.170590149238705635e-03 1.503062550909817219e-03 7.138030137866735458e-03 2.330489689484238625e-03 1.489808928454294801e-04 1.540151238441467285e-02 2.319637686014175415e-03 1.351570826955139637e-03 7.138030137866735458e-03 2.330489689484238625e-03 1.489808928454294801e-04
5.100000000000000000e+03 3.927509300410747528e-03 1.902045216411352158e-03 1.378999091684818268e-03 4.945968743413686752e-03 2.138975309208035469e-03 1.541580713819712400e-04 2.772871172055602074e-03 1.397711108438670635e-03 1.261974801309406757e-03 4.945968743413686752e-03 2.138975309208035469e-03 1.541580713819712400e-04
5.200000000000000000e+03 1.130966842174530029e-02 2.288793446496129036e-03 2.014013240113854408e-03 5.227453075349330902e-03 2.019323874264955521e-03 1.397763408022001386e-04 9.588763117790222168e-03 1.736448379233479500e-03 1.933520659804344177e-03 5.227453075349330902e-03 2.019323874264955521e-03 1.397763408022001386e-04
5.300000000000000000e+03 2.867096103727817535e-03 1.760548795573413372e-03 1.226672087796032429e-03 4.176820162683725357e-03 1.966608688235282898e-03 1.390832185279577971e-04 1.658267457969486713e-03 1.281555392779409885e-03 1.108910422772169113e-03 4.176820162683725357e-03 1.966608688235282898e-03 1.390832185279577971e-04
5.400000000000000000e+03 2.725158818066120148e-03 1.703636487945914268e-03 1.193129690364003181e-03 3.819503122940659523e-03 1.890154788270592690e-03 1.355490967398509383e-04 1.655620406381785870e-03 1.268406864255666733e-03 1.084935385733842850e-03 3.819503122940659523e-03 1.890154788270592690e-03 1.355490967398509383e-04
5.500000000000000000e+03 1.096917781978845596e-02 1.984098926186561584e-03 1.497799647040665150e-03 4.118820652365684509e-03 1.983025344088673592e-03 1.530925655970349908e-04 9.775939397513866425e-03 1.619656919501721859e-03 1.415540464222431183e-03 4.118820652365684509e-03 1.983025344088673592e-03 1.530925655970349908e-04
5.600000000000000000e+03 4.426716361194849014e-03 1.671984558925032616e-03 1.135501544922590256e-03 3.774118144065141678e-03 1.750272233039140701e-03 1.152929253294132650e-04 3.426637034863233566e-03 1.316769747063517570e-03 1.063714968040585518e-03 3.774118144065141678e-03 1.750272233039140701e-03 1.152929253294132650e-04
5.700000000000000000e+03 4.447532352060079575e-03 1.590870437212288380e-03 1.413165009580552578e-03 3.400222398340702057e-03 1.702483161352574825e-03 1.194422147818841040e-04 2.924516564235091209e-03 1.192409428767859936e-03 1.317873131483793259e-03 3.400222398340702057e-03 1.702483161352574825e-03 1.194422147818841040e-04
5.800000000000000000e+03 3.822615602985024452e-03 1.619069138541817665e-03 1.093084691092371941e-03 2.932193921878933907e-03 1.579271513037383556e-03 9.507555660093203187e-05 2.625362947583198547e-03 1.231622300110757351e-03 1.004312536679208279e-03 2.932193921878933907e-03 1.579271513037383556e-03 9.507555660093203187e-05
5.900000000000000000e+03 3.043140051886439323e-03 1.460602390579879284e-03 1.059101312421262264e-03 3.107729833573102951e-03 1.560538657940924168e-03 9.889197099255397916e-05 1.936156535521149635e-03 1.124899950809776783e-03 9.707370772957801819e-04 3.107729833573102951e-03 1.560538657940924168e-03 9.889197099255397916e-05
6.000000000000000000e+03 2.568006049841642380e-03 1.413302728906273842e-03 1.021624077111482620e-03 2.752772299572825432e-03 1.435275073163211346e-03 9.234197204932570457e-05 1.617813366465270519e-03 1.121678971685469151e-03 9.399637347087264061e-04 2.752772299572825432e-03 1.435275073163211346e-03 9.234197204932570457e-05
6.100000000000000000e+03 2.287828736007213593e-02 2.216551452875137329e-03 2.754566259682178497e-03 4.101594910025596619e-03 1.485496875829994678e-03 9.102721378440037370e-05 1.903803832828998566e-02 1.902822288684546947e-03 2.744908910244703293e-03 4.101594910025596619e-03 1.485496875829994678e-03 9.102721378440037370e-05
6.200000000000000000e+03 2.820499474182724953e-03 1.298743882216513157e-03 1.071274396963417530e-03 2.261183224618434906e-03 1.284018508158624172e-03 8.427814464084804058e-05 2.130525419488549232e-03 1.096755266189575195e-03 9.986116783693432808e-04 2.261183224618434906e-03 1.284018508158624172e-03 8.427814464084804058e-05
6.300000000000000000e+03 7.133421022444963455e-03 1.456306548789143562e-03 1.131321303546428680e-03 2.783765085041522980e-03 1.285555656068027020e-03 7.388550147879868746e-05 5.654762499034404755e-03 1.210632151924073696e-03 1.086085918359458447e-03 2.783765085041522980e-03 1.285555656068027020e-03 7.388550147879868746e-05
6.400000000000000000e+03 2.185732824727892876e-03 1.194012584164738655e-03 9.722338872961699963e-04 2.006859984248876572e-03 1.180539955385029316e-03 6.846857286291196942e-05 1.237217686139047146e-03 9.611787972971796989e-04 8.943899883888661861e-04 2.006859984248876572e-03 1.180539955385029316e-03 6.846857286291196942e-05
6.500000000000000000e+03 4.216823726892471313e-03 1.276645576581358910e-03 1.087564858607947826e-03 2.247711177915334702e-03 1.200463157147169113e-03 7.576798816444352269e-05 2.993533387780189514e-03 1.008268911391496658e-03 1.004391815513372421e-03 2.247711177915334702e-03 1.200463157147169113e-03 7.576798816444352269e-05
6.600000000000000000e+03 1.890444383025169373e-02 2.250985708087682724e-03 1.121095381677150726e-03 2.555110491812229156e-03 1.394044142216444016e-03 7.240663398988544941e-05 1.691418886184692383e-02 2.070078626275062561e-03 1.050448045134544373e-03 2.555110491812229156e-03 1.394044142216444016e-03 7.240663398988544941e-05
6.700000000000000000e+03 6.125828251242637634e-03 1.257391762919723988e-03 1.073952298611402512e-03 2.020835177972912788e-03 1.021550502628087997e-03 7.092030864441767335e-05 5.319942254573106766e-03 1.101949019357562065e-03 1.010833424516022205e-03 2.020835177972912788e-03 1.021550502628087997e-03 7.092030864441767335e-05
6.800000000000000000e+03 1.678742817603051662e-03 1.034324523061513901e-03 8.294685976579785347e-04 1.551274326629936695e-03 9.598312317393720150e-04 5.037454684497788548e-05 9.841638384386897087e-04 8.680557948537170887e-04 7.521215011365711689e-04 1.551274326629936695e-03 9.598312317393720150e-04 5.037454684497788548e-05
6.900000000000000000e+03 1.035036891698837280e-02 1.546633895486593246e-03 1.164559507742524147e-03 3.247129963710904121e-03 9.964873315766453743e-04 4.749609433929435909e-05 8.905909024178981781e-03 1.317339832894504070e-03 1.124594127759337425e-03 3.247129963710904121e-03 9.964873315766453743e-04 4.749609433929435909e-05
7.000000000000000000e+03 1.143308728933334351e-02 1.360360649414360523e-03 2.430676016956567764e-03 2.021219814196228981e-03 1.151754520833492279e-03 9.298282384406775236e-05 9.146470576524734497e-03 1.017828006297349930e-03 2.368526766076683998e-03 2.021219814196228981e-03 1.151754520833492279e-03 9.298282384406775236e-05
7.100000000000000000e+03 4.771657753735780716e-03 1.259339507669210434e-03 9.395519155077636242e-04 1.551173045299947262e-03 9.009775239974260330e-04 4.010496559203602374e-05 3.670650068670511246e-03 1.036348636262118816e-03 8.900952525436878204e-04 1.551173045299947262e-03 9.009775239974260330e-04 4.010496559203602374e-05
7.200000000000000000e+03 1.910405000671744347e-03 9.656227193772792816e-04 7.213059579953551292e-04 1.426753704436123371e-03 8.129958296194672585e-04 3.777693927986547351e-05 1.278737327083945274e-03 7.986046839505434036e-04 6.505471537820994854e-04 1.426753704436123371e-03 8.129958296194672585e-04 3.777693927986547351e-05
7.300000000000000000e+03 3.947801887989044189e-03 9.837404359132051468e-04 7.933989982120692730e-04 1.592715852893888950e-03 7.684712763875722885e-04 3.585284866858273745e-05 3.044332610443234444e-03 8.677263394929468632e-04 7.396267610602080822e-04 1.592715852893888950e-03 7.684712763875722885e-04 3.585284866858273745e-05
7.400000000000000000e+03 1.517128897830843925e-03 8.861285168677568436e-04 7.073454908095300198e-04 1.092418213374912739e-03 6.778458482585847378e-04 3.220786675228737295e-05 1.038537011481821537e-03 7.662404095754027367e-04 6.306325667537748814e-04 1.092418213374912739e-03 6.778458482585847378e-04 3.220786675228737295e-05
7.500000000000000000e+03 8.579244837164878845e-03 1.351177575998008251e-03 1.055972417816519737e-03 2.349517075344920158e-03 7.249292684718966484e-04 2.958739241876173764e-05 7.406224496662616730e-03 1.142377499490976334e-03 1.007585786283016205e-03 2.349517075344920158e-03 7.249292684718966484e-04 2.958739241876173764e-05
7.600000000000000000e+03 1.588343759067356586e-03 8.648300427012145519e-04 6.685653934255242348e-04 9.733417537063360214e-04 6.389873451553285122e-04 2.740784111665561795e-05 9.961853502318263054e-04 7.241109851747751236e-04 5.925520672462880611e-04 9.733417537063360214e-04 6.389873451553285122e-04 2.740784111665561795e-05
7.700000000000000000e+03 4.907240159809589386e-03 9.972034022212028503e-04 8.341473876498639584e-04 1.650022226385772228e-03 6.910230149514973164e-04 2.778608177322894335e-05 3.895498346537351608e-03 9.256447665393352509e-04 7.963585667312145233e-04 1.650022226385772228e-03 6.910230149514973164e-04 2.778608177322894335e-05
7.800000000000000000e+03 1.672405051067471504e-03 8.573046652600169182e-04 6.085607456043362617e-04 9.133483399637043476e-04 6.062025786377489567e-04 2.354617754463106394e-05 1.115903141908347607e-03 7.073783781379461288e-04 5.353917949832975864e-04 9.133483399637043476e-04 6.062025786377489567e-04 2.354617754463106394e-05
7.900000000000000000e+03 1.150596537627279758e-03 7.885315571911633015e-04 5.811385344713926315e-04 8.415391785092651844e-04 5.312354769557714462e-04 2.033211239904630929e-05 7.270806236192584038e-04 6.713418406434357166e-04 5.067765596322715282e-04 8.415391785092651844e-04 5.312354769557714462e-04 2.033211239904630929e-05
8.000000000000000000e+03 4.189342726022005081e-03 9.491331293247640133e-04 8.829132420942187309e-04 1.295701134949922562e-03 5.258583114482462406e-04 1.905343196995090693e-05 3.569189691916108131e-03 8.065863512456417084e-04 8.232059190049767494e-04 1.295701134949922562e-03 5.258583114482462406e-04 1.905343196995090693e-05
8.100000000000000000e+03 1.062924275174736977e-03 7.469011470675468445e-04 5.457788938656449318e-04 7.786638452671468258e-04 4.880673950538039207e-04 1.761180465109646320e-05 6.859999848529696465e-04 6.353853968903422356e-04 4.721364821307361126e-04 7.786638452671468258e-04 4.880673950538039207e-04 1.761180465109646320e-05
8.200000000000000000e+03 1.033641397953033447e-03 7.351247477345168591e-04 5.245560896582901478e-04 7.400240283459424973e-04 4.604047862812876701e-04 1.578685260028578341e-05 6.704292609356343746e-04 6.241911323741078377e-04 4.520164802670478821e-04 7.400240283459424973e-04 4.604047862812876701e-04 1.578685260028578341e-05
8.300000000000000000e+03 3.487460082396864891e-03 8.112325449474155903e-04 8.155227988027036190e-04 8.999153506010770798e-04 4.425325605552643538e-04 1.665347372181713581e-05 2.594264689832925797e-03 7.034439477138221264e-04 7.677085231989622116e-04 8.999153506010770798e-04 4.425325605552643538e-04 1.665347372181713581e-05
8.400000000000000000e+03 1.467875088565051556e-03 7.374371052719652653e-04 5.011445027776062489e-04 7.895180606283247471e-04 4.602492554113268852e-04 1.478638296248391271e-05 1.021461677737534046e-03 6.059790612198412418e-04 4.341712337918579578e-04 7.895180606283247471e-04 4.602492554113268852e-04 1.478638296248391271e-05
8.500000000000000000e+03 1.019757357425987720e-03 6.889700889587402344e-04 4.743902245536446571e-04 6.507129874080419540e-04 3.976451116614043713e-04 1.227415305038448423e-05 7.092021987773478031e-04 5.890143802389502525e-04 4.041613137815147638e-04 6.507129874080419540e-04 3.976451116614043713e-04 1.227415305038448423e-05
8.600000000000000000e+03 9.811191121116280556e-04 6.615690654143691063e-04 4.584602138493210077e-04 6.184076773934066296e-04 3.802621504291892052e-04 1.161747877631569281e-05 6.628796691074967384e-04 5.667463410645723343e-04 3.898569848388433456e-04 6.184076773934066296e-04 3.802621504291892052e-04 1.161747877631569281e-05
8.700000000000000000e+03 1.061778515577316284e-03 6.421029102057218552e-04 4.684375890064984560e-04 6.634723395109176636e-04 3.742856788448989391e-04 1.141989287134492770e-05 8.149099303409457207e-04 5.539018893614411354e-04 4.038918705191463232e-04 6.634723395109176636e-04 3.742856788448989391e-04 1.141989287134492770e-05
8.800000000000000000e+03 1.174345379695296288e-03 6.622594664804637432e-04 4.295079270377755165e-04 6.436886615119874477e-04 4.038234765175729990e-04 1.230296766152605414e-05 8.161424193531274796e-04 5.469476454891264439e-04 3.715254715643823147e-04 6.436886615119874477e-04 4.038234765175729990e-04 1.230296766152605414e-05
